	id	main_affiliation	category
492	pub.1127769033	grid.189509.c	Cardiorespiratory Medicine and Haematology
493	pub.1127769033	grid.189509.c	Medical and Health Sciences
494	pub.1127769033	grid.4494.d	Cardiorespiratory Medicine and Haematology
495	pub.1127769033	grid.4494.d	Medical and Health Sciences
496	pub.1127769033	grid.412807.8	Cardiorespiratory Medicine and Haematology
497	pub.1127769033	grid.412807.8	Medical and Health Sciences
498	pub.1127769033	grid.62560.37	Cardiorespiratory Medicine and Haematology
499	pub.1127769033	grid.62560.37	Medical and Health Sciences
500	pub.1127769033	grid.7637.5	Cardiorespiratory Medicine and Haematology
501	pub.1127769033	grid.7637.5	Medical and Health Sciences
502	pub.1127769033	grid.411588.1	Cardiorespiratory Medicine and Haematology
503	pub.1127769033	grid.411588.1	Medical and Health Sciences
504	pub.1127769033	grid.452396.f	Cardiorespiratory Medicine and Haematology
505	pub.1127769033	grid.452396.f	Medical and Health Sciences
506	pub.1127769033	grid.8991.9	Cardiorespiratory Medicine and Haematology
507	pub.1127769033	grid.8991.9	Medical and Health Sciences
508	pub.1127769033	grid.4495.c	Cardiorespiratory Medicine and Haematology
509	pub.1127769033	grid.4495.c	Medical and Health Sciences
510	pub.1127769033	grid.18887.3e	Cardiorespiratory Medicine and Haematology
511	pub.1127769033	grid.18887.3e	Medical and Health Sciences
512	pub.1127769033	grid.266102.1	Cardiorespiratory Medicine and Haematology
513	pub.1127769033	grid.266102.1	Medical and Health Sciences
514	pub.1127769033	grid.177174.3	Cardiorespiratory Medicine and Haematology
515	pub.1127769033	grid.177174.3	Medical and Health Sciences
516	pub.1127769033	grid.17063.33	Cardiorespiratory Medicine and Haematology
517	pub.1127769033	grid.17063.33	Medical and Health Sciences
518	pub.1127769033	grid.437929.2	Cardiorespiratory Medicine and Haematology
519	pub.1127769033	grid.437929.2	Medical and Health Sciences
520	pub.1127769033	grid.29172.3f	Cardiorespiratory Medicine and Haematology
521	pub.1127769033	grid.29172.3f	Medical and Health Sciences
522	pub.1127769033	grid.415105.4	Cardiorespiratory Medicine and Haematology
523	pub.1127769033	grid.415105.4	Medical and Health Sciences
524	pub.1127769033	grid.419269.1	Cardiorespiratory Medicine and Haematology
525	pub.1127769033	grid.419269.1	Medical and Health Sciences
526	pub.1127769033	grid.7372.1	Cardiorespiratory Medicine and Haematology
527	pub.1127769033	grid.7372.1	Medical and Health Sciences
528	pub.1127813540	grid.7872.a	Genetics
529	pub.1127813540	grid.7872.a	Biological Sciences
530	pub.1127813540	grid.168010.e	Genetics
531	pub.1127813540	grid.168010.e	Biological Sciences
532	pub.1127813540	grid.223827.e	Genetics
533	pub.1127813540	grid.223827.e	Biological Sciences
534	pub.1127813540	grid.266102.1	Genetics
535	pub.1127813540	grid.266102.1	Biological Sciences
536	pub.1127813540	grid.418853.3	Genetics
537	pub.1127813540	grid.418853.3	Biological Sciences
538	pub.1127864358	grid.17635.36	Clinical Sciences
539	pub.1127864358	grid.17635.36	Public Health and Health Services
540	pub.1127864358	grid.17635.36	Medical and Health Sciences
541	pub.1127950021	grid.7048.b	Medical Microbiology
542	pub.1127950021	grid.7048.b	Medical and Health Sciences
543	pub.1127950021	grid.154185.c	Medical Microbiology
544	pub.1127950021	grid.154185.c	Medical and Health Sciences
545	pub.1127950021	grid.465524.4	Medical Microbiology
546	pub.1127950021	grid.465524.4	Medical and Health Sciences
547	pub.1127950021	grid.4991.5	Medical Microbiology
548	pub.1127950021	grid.4991.5	Medical and Health Sciences
549	pub.1127950021	grid.414148.c	Medical Microbiology
550	pub.1127950021	grid.414148.c	Medical and Health Sciences
551	pub.1127950021	grid.28046.38	Medical Microbiology
552	pub.1127950021	grid.28046.38	Medical and Health Sciences
553	pub.1127950021	grid.5254.6	Medical Microbiology
554	pub.1127950021	grid.5254.6	Medical and Health Sciences
555	pub.1127950021	grid.21155.32	Medical Microbiology
556	pub.1127950021	grid.21155.32	Medical and Health Sciences
557	pub.1127950021	grid.452606.3	Medical Microbiology
558	pub.1127950021	grid.452606.3	Medical and Health Sciences
559	pub.1128016388	grid.17091.3e	Biochemistry and Cell Biology
560	pub.1128016388	grid.17091.3e	Microbiology
561	pub.1128016388	grid.17091.3e	Plant Biology
562	pub.1128016388	grid.17091.3e	Biological Sciences
563	pub.1128016388	grid.9435.b	Biochemistry and Cell Biology
564	pub.1128016388	grid.9435.b	Microbiology
565	pub.1128016388	grid.9435.b	Plant Biology
566	pub.1128016388	grid.9435.b	Biological Sciences
567	pub.1128056758	grid.9435.b	Business and Management
568	pub.1128056758	grid.9435.b	Commerce, Management, Tourism and Services
569	pub.1128139864	grid.5330.5	Chemical Sciences
570	pub.1128139864	grid.418892.e	Chemical Sciences
571	pub.1128139864	grid.452396.f	Chemical Sciences
572	pub.1128251549	grid.6363.0	Neurosciences
573	pub.1128251549	grid.6363.0	Medical and Health Sciences
574	pub.1128251549	grid.484013.a	Neurosciences
575	pub.1128251549	grid.484013.a	Medical and Health Sciences
576	pub.1128251549	grid.13652.33	Neurosciences
577	pub.1128251549	grid.13652.33	Medical and Health Sciences
578	pub.1128251549	grid.7468.d	Neurosciences
579	pub.1128251549	grid.7468.d	Medical and Health Sciences
580	pub.1128251549	grid.11749.3a	Neurosciences
581	pub.1128251549	grid.11749.3a	Medical and Health Sciences
582	pub.1128251549	grid.452463.2	Neurosciences
583	pub.1128251549	grid.452463.2	Medical and Health Sciences
584	pub.1128252328	grid.18887.3e	Clinical Sciences
585	pub.1128252328	grid.18887.3e	Public Health and Health Services
586	pub.1128252328	grid.18887.3e	Medical and Health Sciences
587	pub.1128301421	grid.4488.0	Clinical Sciences
588	pub.1128301421	grid.4488.0	Medical and Health Sciences
589	pub.1128301421	grid.469999.2	Clinical Sciences
590	pub.1128301421	grid.469999.2	Medical and Health Sciences
591	pub.1128301421	grid.275559.9	Clinical Sciences
592	pub.1128301421	grid.275559.9	Medical and Health Sciences
593	pub.1128310447	grid.6936.a	Medical Microbiology
594	pub.1128310447	grid.6936.a	Medical and Health Sciences
595	pub.1128310447	grid.7737.4	Medical Microbiology
596	pub.1128310447	grid.7737.4	Medical and Health Sciences
597	pub.1128310447	grid.10939.32	Medical Microbiology
598	pub.1128310447	grid.10939.32	Medical and Health Sciences
599	pub.1128310447	grid.15485.3d	Medical Microbiology
600	pub.1128310447	grid.15485.3d	Medical and Health Sciences
601	pub.1128310447	grid.14758.3f	Medical Microbiology
602	pub.1128310447	grid.14758.3f	Medical and Health Sciences
603	pub.1128310447	grid.1003.2	Medical Microbiology
604	pub.1128310447	grid.1003.2	Medical and Health Sciences
605	pub.1128310447	grid.5252.0	Medical Microbiology
606	pub.1128310447	grid.5252.0	Medical and Health Sciences
607	pub.1128310447	grid.7400.3	Medical Microbiology
608	pub.1128310447	grid.7400.3	Medical and Health Sciences
609	pub.1128310447	grid.424247.3	Medical Microbiology
610	pub.1128310447	grid.424247.3	Medical and Health Sciences
611	pub.1128521242	grid.10423.34	Medicinal and Biomolecular Chemistry
612	pub.1128521242	grid.10423.34	Biochemistry and Cell Biology
613	pub.1128521242	grid.10423.34	Chemical Sciences
614	pub.1128521242	grid.10423.34	Biological Sciences
615	pub.1128521242	grid.475435.4	Medicinal and Biomolecular Chemistry
616	pub.1128521242	grid.475435.4	Biochemistry and Cell Biology
617	pub.1128521242	grid.475435.4	Chemical Sciences
618	pub.1128521242	grid.475435.4	Biological Sciences
619	pub.1128590086	grid.5802.f	Good Health and Well Being
620	pub.1128590086	grid.5802.f	Public Health and Health Services
621	pub.1128590086	grid.5802.f	Medical and Health Sciences
622	pub.1128639227	grid.424247.3	Biochemistry and Cell Biology
623	pub.1128639227	grid.424247.3	Biological Sciences
624	pub.1128664332	grid.13402.34	Human Geography
625	pub.1128664332	grid.13402.34	Studies in Human Society
626	pub.1128664332	grid.5252.0	Human Geography
627	pub.1128664332	grid.5252.0	Studies in Human Society
628	pub.1128664332	grid.7445.2	Human Geography
629	pub.1128664332	grid.7445.2	Studies in Human Society
630	pub.1128664332	grid.8756.c	Human Geography
631	pub.1128664332	grid.8756.c	Studies in Human Society
632	pub.1128664332	grid.411604.6	Human Geography
633	pub.1128664332	grid.411604.6	Studies in Human Society
634	pub.1128664332	grid.4991.5	Human Geography
635	pub.1128664332	grid.4991.5	Studies in Human Society
636	pub.1128698918	grid.4970.a	Urban and Regional Planning
637	pub.1128698918	grid.4970.a	Human Geography
638	pub.1128698918	grid.4970.a	Policy and Administration
639	pub.1128698918	grid.4970.a	Built Environment and Design
640	pub.1128698918	grid.4970.a	Studies in Human Society
641	pub.1128698918	grid.11835.3e	Urban and Regional Planning
642	pub.1128698918	grid.11835.3e	Human Geography
643	pub.1128698918	grid.11835.3e	Policy and Administration
644	pub.1128698918	grid.11835.3e	Built Environment and Design
645	pub.1128698918	grid.11835.3e	Studies in Human Society
646	pub.1128698918	grid.19873.34	Urban and Regional Planning
647	pub.1128698918	grid.19873.34	Human Geography
648	pub.1128698918	grid.19873.34	Policy and Administration
649	pub.1128698918	grid.19873.34	Built Environment and Design
650	pub.1128698918	grid.19873.34	Studies in Human Society
651	pub.1128698918	grid.7177.6	Urban and Regional Planning
652	pub.1128698918	grid.7177.6	Human Geography
653	pub.1128698918	grid.7177.6	Policy and Administration
654	pub.1128698918	grid.7177.6	Built Environment and Design
655	pub.1128698918	grid.7177.6	Studies in Human Society
656	pub.1128698918	grid.7836.a	Urban and Regional Planning
657	pub.1128698918	grid.7836.a	Human Geography
658	pub.1128698918	grid.7836.a	Policy and Administration
659	pub.1128698918	grid.7836.a	Built Environment and Design
660	pub.1128698918	grid.7836.a	Studies in Human Society
661	pub.1128698918	grid.14709.3b	Urban and Regional Planning
662	pub.1128698918	grid.14709.3b	Human Geography
663	pub.1128698918	grid.14709.3b	Policy and Administration
664	pub.1128698918	grid.14709.3b	Built Environment and Design
665	pub.1128698918	grid.14709.3b	Studies in Human Society
666	pub.1128698918	grid.4280.e	Urban and Regional Planning
667	pub.1128698918	grid.4280.e	Human Geography
668	pub.1128698918	grid.4280.e	Policy and Administration
669	pub.1128698918	grid.4280.e	Built Environment and Design
670	pub.1128698918	grid.4280.e	Studies in Human Society
671	pub.1128714618	grid.7683.a	Other Physical Sciences
672	pub.1128714618	grid.7683.a	Artificial Intelligence and Image Processing
673	pub.1128714618	grid.7683.a	Physical Sciences
674	pub.1128714618	grid.7683.a	Information and Computing Sciences
675	pub.1128714618	grid.410567.1	Other Physical Sciences
676	pub.1128714618	grid.410567.1	Artificial Intelligence and Image Processing
677	pub.1128714618	grid.410567.1	Physical Sciences
678	pub.1128714618	grid.410567.1	Information and Computing Sciences
679	pub.1128714618	grid.10423.34	Other Physical Sciences
680	pub.1128714618	grid.10423.34	Artificial Intelligence and Image Processing
681	pub.1128714618	grid.10423.34	Physical Sciences
682	pub.1128714618	grid.10423.34	Information and Computing Sciences
683	pub.1128780897	grid.464353.3	Applied Economics
684	pub.1128780897	grid.464353.3	Economics
685	pub.1128797017	grid.13097.3c	Clinical Sciences
686	pub.1128797017	grid.13097.3c	Public Health and Health Services
687	pub.1128797017	grid.13097.3c	Other Medical and Health Sciences
688	pub.1128797017	grid.13097.3c	Medical and Health Sciences
689	pub.1128827880	grid.411097.a	Clinical Sciences
690	pub.1128827880	grid.411097.a	Oncology and Carcinogenesis
691	pub.1128827880	grid.411097.a	Medical and Health Sciences
692	pub.1128827880	grid.6190.e	Clinical Sciences
693	pub.1128827880	grid.6190.e	Oncology and Carcinogenesis
694	pub.1128827880	grid.6190.e	Medical and Health Sciences
695	pub.1128827880	grid.452286.f	Clinical Sciences
696	pub.1128827880	grid.452286.f	Oncology and Carcinogenesis
697	pub.1128827880	grid.452286.f	Medical and Health Sciences
698	pub.1128827880	grid.416373.4	Clinical Sciences
699	pub.1128827880	grid.416373.4	Oncology and Carcinogenesis
700	pub.1128827880	grid.416373.4	Medical and Health Sciences
701	pub.1128827880	grid.413711.1	Clinical Sciences
702	pub.1128827880	grid.413711.1	Oncology and Carcinogenesis
703	pub.1128827880	grid.413711.1	Medical and Health Sciences
704	pub.1128827880	grid.6582.9	Clinical Sciences
705	pub.1128827880	grid.6582.9	Oncology and Carcinogenesis
706	pub.1128827880	grid.6582.9	Medical and Health Sciences
707	pub.1128827880	grid.11749.3a	Clinical Sciences
708	pub.1128827880	grid.11749.3a	Oncology and Carcinogenesis
709	pub.1128827880	grid.11749.3a	Medical and Health Sciences
710	pub.1128827880	grid.475435.4	Clinical Sciences
711	pub.1128827880	grid.475435.4	Oncology and Carcinogenesis
712	pub.1128827880	grid.475435.4	Medical and Health Sciences
713	pub.1128827880	grid.413354.4	Clinical Sciences
714	pub.1128827880	grid.413354.4	Oncology and Carcinogenesis
715	pub.1128827880	grid.413354.4	Medical and Health Sciences
716	pub.1128827880	grid.7177.6	Clinical Sciences
717	pub.1128827880	grid.7177.6	Oncology and Carcinogenesis
718	pub.1128827880	grid.7177.6	Medical and Health Sciences
719	pub.1128871982	grid.413225.3	Public Health and Health Services
720	pub.1128871982	grid.413225.3	Medical and Health Sciences
721	pub.1128871982	grid.7708.8	Public Health and Health Services
722	pub.1128871982	grid.7708.8	Medical and Health Sciences
723	pub.1128871982	grid.412301.5	Public Health and Health Services
724	pub.1128871982	grid.412301.5	Medical and Health Sciences
725	pub.1128871982	grid.476041.0	Public Health and Health Services
726	pub.1128871982	grid.476041.0	Medical and Health Sciences
727	pub.1128871982	grid.470768.a	Public Health and Health Services
728	pub.1128871982	grid.470768.a	Medical and Health Sciences
729	pub.1128871982	grid.16149.3b	Public Health and Health Services
730	pub.1128871982	grid.16149.3b	Medical and Health Sciences
731	pub.1128885114	grid.11480.3c	Public Health and Health Services
732	pub.1128885114	grid.11480.3c	Medical and Health Sciences
733	pub.1128885114	grid.410476.0	Public Health and Health Services
734	pub.1128885114	grid.410476.0	Medical and Health Sciences
735	pub.1128885114	grid.55325.34	Public Health and Health Services
736	pub.1128885114	grid.55325.34	Medical and Health Sciences
737	pub.1128885114	grid.5510.1	Public Health and Health Services
738	pub.1128885114	grid.5510.1	Medical and Health Sciences
739	pub.1128941200	grid.7372.1	Statistics
740	pub.1128941200	grid.7372.1	Mathematical Sciences
741	pub.1128941200	grid.419481.1	Statistics
742	pub.1128941200	grid.419481.1	Mathematical Sciences
743	pub.1128941200	grid.414802.b	Statistics
744	pub.1128941200	grid.414802.b	Mathematical Sciences
745	pub.1128941200	grid.7704.4	Statistics
746	pub.1128941200	grid.7704.4	Mathematical Sciences
747	pub.1128941200	grid.9835.7	Statistics
748	pub.1128941200	grid.9835.7	Mathematical Sciences
749	pub.1128941200	grid.22937.3d	Statistics
750	pub.1128941200	grid.22937.3d	Mathematical Sciences
751	pub.1128941200	grid.5253.1	Statistics
752	pub.1128941200	grid.5253.1	Mathematical Sciences
753	pub.1128941200	grid.1006.7	Statistics
754	pub.1128941200	grid.1006.7	Mathematical Sciences
755	pub.1128941200	grid.417925.c	Statistics
756	pub.1128941200	grid.417925.c	Mathematical Sciences
757	pub.1128948855	grid.13097.3c	Public Health and Health Services
758	pub.1128948855	grid.13097.3c	Medical and Health Sciences
759	pub.1128948855	grid.17635.36	Public Health and Health Services
760	pub.1128948855	grid.17635.36	Medical and Health Sciences
761	pub.1128948868	grid.411327.2	Clinical Sciences
762	pub.1128948868	grid.411327.2	Immunology
763	pub.1128948868	grid.411327.2	Public Health and Health Services
764	pub.1128948868	grid.411327.2	Medical and Health Sciences
765	pub.1128970798	grid.239915.5	Good Health and Well Being
766	pub.1128970798	grid.239915.5	Clinical Sciences
767	pub.1128970798	grid.239915.5	Medical and Health Sciences
768	pub.1128970798	grid.34477.33	Good Health and Well Being
769	pub.1128970798	grid.34477.33	Clinical Sciences
770	pub.1128970798	grid.34477.33	Medical and Health Sciences
771	pub.1128970798	grid.239395.7	Good Health and Well Being
772	pub.1128970798	grid.239395.7	Clinical Sciences
773	pub.1128970798	grid.239395.7	Medical and Health Sciences
774	pub.1128970798	grid.4367.6	Good Health and Well Being
775	pub.1128970798	grid.4367.6	Clinical Sciences
776	pub.1128970798	grid.4367.6	Medical and Health Sciences
777	pub.1128970798	grid.462844.8	Good Health and Well Being
778	pub.1128970798	grid.462844.8	Clinical Sciences
